22,34.1944444444,34.1279505878,39.9,33.9998407857,33.9381449939,33.8779703473,33.8192793411,40.7,33.706202832,33.6517468525,33.5986335164,33.5468297201,36.9,33.4470223931,33.398956656,33.3520760073,33.3063512279,24.4,33.2182559851,33.1758306151,33.1344512669,33.0940921504,20.3,33.0163346146,32.9788877319,32.9423641235,32.9067410257,27.1,32.8381080987,32.805055493,32.7728178182,32.7413749819,33.6,32.6807959187,32.651621935,32.6231672527,32.5954141369,37.7,32.5419438413,32.5161933353,32.4910777229,32.4665813502,39.3,32.4193856301,32.3966568671,32.3744884949,32.3528666966,39.8,32.3112092497,32.2911476375,32.2715806558,32.2524961093,41.0,32.2157270363,32.1980195928,32.1807487366,32.1639037032,41.5,32.1314493683,32.1158198391,32.1005756649,32.0857073446,28.7,32.0570614265,32.0432659748,32.0298106578,32.0166870893,25.9,31.991402682,31.9792260842,31.9673497075,31.9557661496,30.2,31.9334487901,31.9227010788,31.9122183585,31.9019940957,32.5,31.8822956099,31.8728091097,31.8635565045,31.8545320276,38.7,31.8371450989,31.8287718103,31.8206049701,31.8126394879,42.5,31.797292862,31.7899021533,31.7826936667,31.7756629095,44.0,31.7621171631,31.7555937314,31.7492311387
23,33.3520833333,33.2809541959,37.7,33.1433568258,33.0768204738,33.0117481772,32.9481077213,38.5,32.8249970006,32.7654657884,32.7072444916,32.6503042871,35.9,32.5401550195,32.4868914256,32.4347998354,32.3838544605,24.3,32.2853020267,32.2376461781,32.1910389414,32.145457243,19.9,32.0572806947,32.0146421918,31.9729418999,31.9321591747,25.8,31.8532661087,31.8151167108,31.7778067464,31.7413177445,31.7,31.6707307688,31.63659785,31.6032159866,31.5705686525,35.5,31.507413278,31.4768739717,31.4470066475,31.4177965193,36.6,31.3612903254,31.3339662857,31.3072434798,31.2811086784,37.1,31.2305516202,31.2061043345,31.182194983,31.1588117292,38.8,31.1135774644,31.0917040597,31.070311954,31.0493905568,39.6,31.0089186864,30.989348177,30.9702082941,30.9514895622,29.5,30.9152786874,30.897768618,30.8806438373,30.8638958677,25.8,30.8314973787,30.81583082,30.8005089858,30.7855242909,29.8,30.7565368086,30.7425196706,30.7288109635,30.7154039006,31.9,30.6894683044,30.6769269312,30.6646615165,30.652665988,36.9,30.6294609664,30.6182399854,30.607265909,30.5965333045,39.7,30.5757713747,30.565731771,30.5559130772,30.5463104324,41.9,30.5277343787,30.5187517735,30.5099668202
24,33.9798611111,33.9048920566,40.4,33.7603125692,33.6906166795,33.6225947609,33.5562066075,41.2,33.4281755786,33.3664570276,33.3062208462,33.2474314306,37.5,33.1340547362,33.0794004437,33.02605885,32.9739984263,23.1,32.8735987423,32.8252001388,32.7779639834,32.7318623563,18.5,32.6429543441,32.600095408,32.5582658672,32.5174409974,24.6,32.4387093288,32.400755994,32.3637142307,32.3275621446,32.3,32.2578420431,32.2242328182,32.1914308271,32.1594166813,37.8,32.0976766898,32.0679143513,32.0388668512,32.0105170203,39.5,31.9558437414,31.9294879776,31.9037652323,31.8786603016,40.1,31.8302448847,31.8069057817,31.7841272423,31.7618958029,41.6,31.719021978,31.698354251,31.6781829259,31.6584960802,42.2,31.6205295608,31.6022274461,31.5843649157,31.5669314114,29.7,31.533310511,31.5171032425,31.5012852438,31.4858471652,24.8,31.4560744875,31.4417222907,31.4277148081,31.4140437603,29.2,31.3876788407,31.3749693855,31.3625651887,31.3504589186,31.2,31.3271117078,31.3158569672,31.3048725454,31.2941519498,38.4,31.273477043,31.2635105115,31.2537833582,31.2442898339,42.6,31.2259813613,31.2171555914,31.2085418007,31.200134898,44.9,31.1839219993,31.1761064203,31.1684785576
25,33.0194444444,32.9502497183,38.3,32.816767149,32.7524016727,32.689569851,32.6282351411,39.1,32.5099152181,32.4528611904,32.3971666054,32.3427990711,34.8,32.2379194283,32.187346322,32.1379782356,32.0897864567,24.0,31.9968203763,31.951992006,31.9082317741,31.8655142298,20.1,31.783108418,31.7433722236,31.7045828349,31.666717692,25.6,31.5936725794,31.5584501268,31.5240669297,31.4905029909,31.9,31.4257552703,31.3945338314,31.3640563147,31.3343049945,36.2,31.2769121427,31.2492372316,31.2222217385,31.1958499512,37.3,31.1449765088,31.1204452657,31.0964985355,31.073122391,38.4,31.0280278005,31.0062831277,30.9850565714,30.9643357864,39.4,30.9243636125,30.9050889759,30.8862736016,30.8679065466,39.8,30.8324749201,30.8153897416,30.7987116566,30.7824309651,28.5,30.7510241129,30.7358796861,30.7210961099,30.7066647862,24.5,30.6788255233,30.6654013929,30.6522971232,30.6395050925,29.7,30.6148281669,30.6029289198,30.5913131995,30.5799742503,31.8,30.5581004434,30.547552864,30.5372566047,30.5272056774,37.0,30.5078165755,30.4984671241,30.4893404449,30.4804312296,40.2,30.4632445882,30.4549571663,30.4468672113,30.4389700179,42.5,30.4237356535,30.4163896224,30.4092186272
26,34.5486111111,34.4800772497,40.3,34.3477142163,34.2838129982,34.2213853298,34.1603972313,41.3,34.0426077248,33.9857422031,33.9301879893,33.8759148449,37.4,33.7710942806,33.7204898062,33.6710522612,33.6227547363,23.7,33.5294751988,33.4844424135,33.4404480754,33.3974682383,19.5,33.3144590293,33.2743844751,33.2352340323,33.1969863911,26.1,33.1231167199,33.0874544821,33.0526146087,33.0185781359,33.6,32.9528417146,32.9211059854,32.890102076,32.8598131106,38.2,32.8013144466,32.7730729067,32.7454826113,32.7185285427,39.6,32.6664707393,32.6413386691,32.6167861396,32.5927997866,40.5,32.5464736878,32.5241087263,32.5022594965,32.4809141056,41.6,32.4396886352,32.4197861162,32.4003425455,32.3813473398,41.5,32.3446609048,32.3269497069,32.3096469257,32.2927431433,29.2,32.2600959837,32.2443348364,32.2289371382,32.2138945078,25.6,32.1848418885,32.170816086,32.1571137158,32.1437273197,29.3,32.1178734721,32.1053919483,32.093198246,32.0812857281,32.4,32.0582784588,32.0471711845,32.0363200417,32.0257191241,38.8,32.0052450173,31.9953606838,31.9857042811,31.9762705531,42.8,31.9580507006,31.9492546589,31.9406614521,31.9322664031,45.3,31.9160526055,31.9082250316,31.9005779601
27,34.2694444444,34.2073159644,39.5,34.0871342283,34.0290213523,33.972188483,33.9166074267,40.3,33.8090910696,33.7571024319,33.7062589072,33.6565352729,36.6,33.560349551,33.5138397475,33.4683543789,33.4238708808,24.8,33.3378217126,33.2962133551,33.2555214722,33.2157258775,21.1,33.13874502,33.1015215686,33.0651180088,33.0295162817,27.1,32.960648069,32.9273474192,32.8947802567,32.8629304255,33.8,32.8013199048,32.7715286514,32.7423935865,32.7139002569,38.1,32.6587825746,32.632130879,32.6060662195,32.5805756657,39.1,32.5312665726,32.507423572,32.4841057423,32.4613015163,39.8,32.4171888729,32.3958585722,32.3749980972,32.3545970996,40.6,32.3151332769,32.2960508747,32.2773887856,32.2591377516,40.6,32.2238328327,32.2067614336,32.1900660529,32.1737384082,29.3,32.142154106,32.1268817802,32.1119458459,32.0973388936,25.9,32.0690831102,32.0554202618,32.0420583542,32.0289907589,30.3,32.0037127175,31.9914897314,31.9795359714,31.9678455076,33.3,31.9452313982,31.9342965342,31.9236025239,31.9131440621,38.9,31.8929131457,31.8831306548,31.8735636351,31.8642073407,41.9,31.8461084639,31.837356903,31.8287981058,31.8204278266,43.6,31.8042363039,31.7964070282,31.7887502017
28,33.5333333333,33.4682946801,39.2,33.3430008689,33.2826672069,33.2238249845,33.1664373333,39.9,33.0558828067,33.0026466622,32.9507265076,32.9000898118,36.0,32.8025406732,32.75556711,32.7097547266,32.6650748188,23.7,32.5790011433,32.5375534454,32.4971303286,32.4577064655,18.8,32.3817583053,32.3451864221,32.3095185906,32.2747324629,25.6,32.2077186749,32.1754490265,32.1439770792,32.113283114,33.4,32.0541526786,32.0256791596,31.9979095021,31.9708263064,38.3,31.9186518436,31.893527886,31.869024989,31.8451278001,39.6,31.7990910247,31.7769225934,31.7553021626,31.7342161857,40.4,31.693595074,31.6740344875,31.654957436,31.6363519664,40.8,31.6005094316,31.583249909,31.5664170392,31.5500002756,40.6,31.5183741767,31.5031450258,31.4882923373,31.4738068052,28.1,31.44590113,31.4324635025,31.4193580511,31.4065765647,24.5,31.3819536509,31.3700967959,31.3585330407,31.3472551398,28.5,31.3255288107,31.3150667697,31.3048633488,31.294912155,31.8,31.2757416629,31.266510353,31.2575072398,31.2487266823,38.9,31.2318113641,31.2236660049,31.2157219979,31.2079743656,42.8,31.1930489277,31.1858617704,31.1788522787,31.1720160605,43.6,31.1588464179,31.1525047418,31.146319831
29,34.0972222222,34.0409564392,38.0,33.9317748002,33.8788144753,33.8269122396,33.7760469536,38.7,33.6773447764,33.6294676844,33.5825471242,33.5365639854,37.2,33.4473354313,33.4040536738,33.3616366384,33.3200670489,27.5,33.2394028215,33.2002753296,33.1619295621,33.124349901,25.5,33.0514279799,33.0160560193,32.9813907516,32.947418058,28.0,32.8814953219,32.8495184294,32.8181804002,32.7874684705,34.8,32.7278731243,32.6989654349,32.6706352895,32.6428711493,37.6,32.588995878,32.5628628037,32.5372518397,32.5121525546,37.7,32.4634483345,32.4398235625,32.4166707876,32.3939805797,38.0,32.3499510835,32.3285938622,32.3076633347,32.2871509763,38.6,32.247347515,32.2280402005,32.209118625,32.1905750818,38.7,32.1545920326,32.1371378709,32.1200324242,32.1032687257,31.2,32.0707393981,32.0549605202,32.0394968869,32.0243422,27.3,31.9949350994,31.9806707082,31.9666913039,31.9529911928,31.2,31.9264066417,31.9135113739,31.9008737395,31.8884885912,33.9,31.864455676,31.8527981206,31.8413734704,31.8301770722,39.2,31.808450882,31.7979122411,31.7875841506,31.777462404,40.3,31.757821535,31.7482944128,31.7389576322,31.7298073901,41.1,31.7120516891,31.7034389983,31.6949983797
30,38.3555555556,38.2988672887,38.243668362,40.4,38.1375830421,38.0866214487,38.0369987416,37.988679745,41.1,37.8958167762,37.8512069767,37.8077691862,37.7654726132,30.9,37.684183977,37.645134291,37.6071105363,37.5700857591,33.3,37.4989288441,37.4647462657,37.4314617476,37.3990516955,29.2,37.3367636958,37.3068415943,37.2777056199,37.2493351191,34.5,37.1948106233,37.1686179778,37.1431134774,37.1182790429,41.2,37.0705504169,37.0476223923,37.0252967432,37.0035576438,40.2,36.9617778584,36.9417075561,36.92216455,36.9031349867,40.4,36.8665625852,36.8489938221,36.8318866336,36.815228893,40.8,36.7832148331,36.7678358203,36.7528608519,36.7382793127,41.2,36.7102554481,36.6967932575,36.6836847518,36.6709206387,41.2,36.6463896361,36.6346053573,36.6231306805,36.6119574717,37.1,36.5904839847,36.5801684848,36.5701239983,36.5603434053,37.5,36.5415463488,36.5325165608,36.5237240075,36.5151624562,36.3,36.498708243,36.4908039173,36.4831072576,36.4756128081,40.3,36.461209429,36.4542902892,36.4475529323,36.4409925823,42.7,36.4283844236,36.4223276774,36.4164300568,36.4106873812,43.4,36.3996506887,36.3943488483,36.3891863003,36.3841593851,44.0,36.3744982932,36.3698572681
31,38.2569444444,38.2071890408,38.1588100375,40.4,38.0660299821,38.0215559092,37.9783121374,37.9362646326,41.0,37.8556269684,37.8169733445,37.7793890088,37.7428443811,31.7,37.6727599985,37.6391650849,37.6064995187,37.574737591,35.3,37.5138253519,37.4846271007,37.4562365705,37.428631417,32.8,37.3756909368,37.3503139443,37.3256389639,37.3016465758,36.7,37.2556345676,37.2335787346,37.2121330395,37.1912806038,42.2,37.1512903187,37.1321209956,37.1134819599,37.0953585421,40.0,37.0606018999,37.0439413209,37.0277416291,37.0119900748,40.0,36.9817821338,36.9673019724,36.9532223806,36.9395322773,40.4,36.9132777358,36.9006926346,36.8884556792,36.8765572388,40.8,36.8537387042,36.8428006512,36.8321651811,36.8218239237,40.9,36.801991716,36.7924851572,36.7832415815,36.774253714,36.4,36.757017004,36.7487545957,36.7407207532,36.7329091536,39.7,36.7179282611,36.7107471779,36.7037647473,36.6969754741,38.4,36.6839551738,36.6777138995,36.6716452795,36.6657445379,41.8,36.6544282416,36.6490037806,36.6437293784,36.6386008836,42.9,36.6287655834,36.6240510371,36.619466911,36.615009597,42.8,36.6064614706,36.6023639305,36.5983797421,36.5945057695,43.2,36.5870763609,36.5835150776
32,39.2618055556,39.2167089111,39.1729562008,42.0,39.0893235729,39.0493670988,39.0106013756,38.9729909176,42.5,38.9010991098,38.8667519509,38.8334283786,38.8010978888,31.6,38.7392986584,38.7097733474,38.6811279262,38.6533361729,34.2,38.6002126671,38.5748322858,38.5502082703,38.5263180801,31.2,38.4806523517,38.4588350115,38.4376678542,38.4171315037,35.7,38.3778765878,38.3591220889,38.3409264965,38.3232731547,42.6,38.2895290654,38.2734074288,38.2577662363,38.2425911702,41.2,38.2135842664,38.1997258761,38.1862804825,38.1732357777,41.6,38.1483010267,38.1363881554,38.1248303019,38.1136168864,42.0,38.0921826164,38.0819421412,38.0720068444,38.0623676314,42.4,38.0439424251,38.0351395655,38.0265990418,38.0183130359,42.4,38.0024744639,37.9949073995,37.9875658426,37.9804430729,37.9,37.9668280091,37.9603232518,37.9540123441,37.947889509,39.1,37.9361858046,37.9305942218,37.9251692749,37.919905998,35.9,37.9098453256,37.9050387208,37.9003753585,37.8958509701,41.1,37.8872026717,37.8830708451,37.879062152,37.8751729227,44.1,37.8677387212,37.8641869437,37.8607410136,37.8573977762,44.6,37.8510072299,37.847954071,37.8449918999,37.8421180051,45.0,37.8366245997,37.8340000604
33,38.3881944444,38.3403953191,38.2936422942,41.6,38.2031834693,38.159433373,38.1166407627,38.0747846835,42.0,37.9938005815,37.954632902,37.9163224208,37.8788503776,32.4,37.8063486091,37.7712833808,37.7369855671,37.7034383729,33.2,37.6385304922,37.6071380213,37.5764325854,37.5463991487,33.3,37.4882897664,37.4601853657,37.4326960394,37.4058083266,37.5,37.3537853632,37.3286246377,37.3040145634,37.2799430891,40.2,37.2333690486,37.2108436758,37.1888112785,37.1672610678,40.9,37.1255652261,37.1053991771,37.0856744691,37.0663814431,41.0,37.029052854,37.0109990117,36.9933402839,36.9760680234,41.3,36.9426492578,36.926486388,36.9106772481,36.8952140967,41.5,36.8652956369,36.8508256777,36.8366723986,36.8228288689,41.3,36.7960440902,36.7830897251,36.7704188707,36.7580253223,33.9,36.7340460008,36.7224484852,36.7111047853,36.7000093462,40.3,36.6785416361,36.6681588528,36.6580033002,36.6480700054,39.3,36.6288508389,36.6195555558,36.6104637032,36.6015708289,41.6,36.5843646917,36.5760430033,36.5679034379,36.5599420097,43.7,36.5445380559,36.5370879872,36.5298009657,36.5226734233,43.8,36.5088828907,36.5022131476,36.4956893741,36.4893083756,44.2,36.4769622734,36.470991124
34,35.60625,35.554023056,35.5032297323,39.5,35.405787615,35.3590633274,35.313621613,35.2694272655,39.9,35.1846446509,35.1439906978,35.1044526883,35.06599999,30.0,34.9922321786,34.956859913,34.9224586098,34.8890016162,27.8,34.8248175847,34.7940408196,34.7641088711,34.7349985493,26.3,34.6791531904,34.6523748867,34.6263316425,34.6010032807,30.9,34.5524132493,34.5291139341,34.5064541809,34.4844164338,38.1,34.4421391309,34.4218668204,34.4021509811,34.382976338,38.5,34.3461916254,34.3285530566,34.3113986633,34.294715155,38.9,34.2627094454,34.2473624473,34.2324367216,34.2179207044,39.2,34.1900731184,34.1767199744,34.1637333718,34.1511032491,39.5,34.1268735708,34.115255243,34.1039558363,34.0929665962,39.3,34.0718847936,34.0617758978,34.0519444894,34.0423829514,28.6,34.0240400583,34.0152444919,34.0066903622,33.9983710418,34.7,33.982411224,33.9747583616,33.9673155689,33.9600770795,32.0,33.9461907322,33.9395321157,33.9330562771,33.9267581991,36.1,33.9146759408,33.9088823996,33.9032478902,33.897768047,40.5,33.8872554937,33.8822146389,33.8773121547,33.8725442428,41.7,33.8633974613,33.8590115052,33.8547459428,33.8505974693,42.4,33.8426390211,33.8388228804
35,37.0013888889,36.9528187034,36.9052544791,40.6,36.8130610052,36.7683913714,36.7246469124,36.6818084665,41.0,36.598774943,36.5585434935,36.5191452974,36.4805630967,31.9,36.40577943,36.3695452057,36.3340614463,36.2993126086,32.7,36.231959128,36.1993249817,36.1673667373,36.1360703959,30.5,36.0754088699,36.0460171132,36.0172341037,35.9890472333,34.7,35.9344127777,35.9079412606,35.8820180082,35.856631665,39.2,35.8074254559,35.7835840359,35.7602364072,35.7373723428,39.1,35.6930550528,35.6715824146,35.6505545067,35.6299621182,39.5,35.5900480052,35.5707087967,35.5517701321,35.5332237155,39.9,35.4972752985,35.4798575512,35.4628005516,35.4460968278,40.0,35.4137200922,35.3980328981,35.3826706091,35.3676264961,40.0,35.3384665749,35.3243379934,35.310502036,35.2969526419,32.2,35.2706899261,35.2579651002,35.2455038245,35.2333006404,37.3,35.209647276,35.1981867346,35.1869635581,35.1759728303,36.4,35.1546695633,35.1443476924,35.1342396029,35.1243408669,39.3,35.1051542017,35.0958578678,35.086754075,35.0778388352,41.2,35.0605584752,35.0521857854,35.0439865066,35.035957047,42.0,35.0203935899,35.0128527749,35.0054681414,34.9982364547,42.7,34.9842193163,34.9774277245
36,35.1638888889,35.1094662295,35.0579331408,40.0,34.9629301342,34.9191773781,34.8777476743,34.8385176802,40.5,34.7661958482,34.7328886974,34.7013499894,34.6714858288,29.1,34.6164302304,34.5910748837,34.5670657789,34.5443314374,30.7,34.5024199034,34.483117934,34.4648408025,34.4475340952,29.9,34.41562859,34.4009348046,34.3870211857,34.3738463102,35.5,34.349557978,34.3383722112,34.3277803526,34.3177508687,38.8,34.299261173,34.2907459146,34.2826827738,34.2750477454,38.7,34.2609723102,34.2544899987,34.2483518654,34.2425396363,39.0,34.2318245937,34.2268898799,34.2222171748,34.2177925668,39.6,34.2096356512,34.2058790591,34.2023219233,34.1989536535,39.8,34.1927441334,34.1898843963,34.187176497,34.1846123735,39.7,34.1798853245,34.1777083257,34.1756469147,34.1736949544,25.3,34.1700964488,34.1684391903,34.166869924,34.1653839779,36.7,34.1626445855,34.1613829836,34.1601883665,34.1590571776,35.9,34.1569717923,34.1560113873,34.1551019751,34.1542408481,39.7,34.1526533311,34.1519222148,34.1512299172,34.150574377,40.2,34.1493658665,34.1488092981,34.1482822807,34.1477832453,41.6,34.1468632566,34.1464395643,34.1460383679,34.145658473,42.6,34.1449581239,34.1446355846
37,34.5208333333,34.4683276173,34.4180636476,40.5,34.3238821856,34.2797853542,34.2375712494,34.1971594877,41.2,34.1214384728,34.0859850326,34.0520452871,34.0195546085,28.1,33.9586756205,33.9301713861,33.902884148,33.8767619462,27.4,33.827815809,33.8048986711,33.7829599868,33.7619579808,26.2,33.7226057441,33.7041805795,33.6865420824,33.6696566659,31.9,33.6380178356,33.6232041755,33.6090229888,33.5954472718,37.5,33.570009948,33.5580999038,33.5466983623,33.5357836128,38.8,33.5153322423,33.5057566781,33.4965899453,33.4878145887,39.0,33.4713718781,33.463673214,33.4563032465,33.4492479419,39.7,33.4360281563,33.4298385023,33.4239131174,33.4182407184,39.8,33.4076121344,33.4026357105,33.3978717564,33.3933112007,39.6,33.3847659185,33.3807649202,33.3769347456,33.3732681015,24.9,33.3663977745,33.3631810093,33.3601015847,33.3571536371,34.6,33.3516299584,33.3490437093,33.3465678808,33.3441977584,32.3,33.3397567724,33.3376774523,33.3356869093,33.3337813531,37.3,33.3302108419,33.3285390879,33.32693871,33.3254066606,39.7,33.322536003,33.3211919284,33.3199052395,33.3186734862,41.8,33.3163655042,33.3152848809,33.314250395,33.3132600768,42.8,33.311404481,33.3105356699
38,35.8131944444,35.7512350224,35.6923250179,42.3,35.5830603227,35.5324272655,35.4842861832,35.4385144299,43.0,35.3536182105,35.3142774598,35.2768729177,35.2413092912,29.2,35.1753468314,35.1447799498,35.1157174589,35.0880853182,29.2,35.0368339652,35.0130841832,34.9905032791,34.9690337251,29.9,34.9292125724,34.9107595241,34.8932146677,34.8765333053,35.1,34.8455931622,34.8312555572,34.8176235969,34.8046625522,37.5,34.7806227544,34.7694827567,34.7588910291,34.7488205878,39.8,34.7301422037,34.7214866751,34.7132571401,34.705432633,40.4,34.6909199471,34.6841947954,34.6778006312,34.6717211645,41.1,34.6604451328,34.6552198406,34.6502517183,34.6455281089,41.4,34.636766885,34.6327069501,34.6288468304,34.6251766918,41.3,34.6183694172,34.6152149387,34.6122157123,34.6093640968,26.0,34.604074997,34.6016240379,34.5992937062,34.5970780649,36.7,34.5929685528,34.5910642126,34.589253597,34.5875320934,35.3,34.5843390947,34.582859465,34.5814526573,34.5801150875,38.1,34.577634199,34.5764845599,34.5753915019,34.5743522402,39.8,34.5724246454,34.5715314016,34.57068212,34.5698746369,42.8,34.568376939,34.5676829086,34.5670230358,34.5663956396,44.2,34.5652319618,34.5646927158
39,34.8902777778,34.8359406821,34.7837008678,40.6,34.6851924074,34.6387711143,34.5941415715,34.5512346218,41.0,34.4703251162,34.4321971841,34.3955408987,34.3602994577,28.5,34.2938447789,34.2625285638,34.2324210794,34.2034756715,29.8,34.1488934032,34.1231719629,34.0984433084,34.0746691206,29.4,34.0298382063,34.0087120106,33.9884012352,33.968874407,35.4,33.9320527259,33.9147008147,33.8980186456,33.8819803681,38.0,33.8517370367,33.8374851182,33.8237832894,33.8106103183,38.0,33.7857700865,33.7740643337,33.7628103948,33.751990831,37.8,33.731588412,33.7219739417,33.7127305668,33.703843964,38.3,33.6870865238,33.6791897194,33.6715977127,33.6642987392,38.5,33.6505350868,33.6440490801,33.6378134176,33.6318184367,38.5,33.6205137193,33.6151864652,33.6100648303,33.6051408782,25.3,33.5958557966,33.591480279,33.5872736459,33.5832293788,35.7,33.5756031164,33.5720093037,33.5685542035,33.5652324618,35.2,33.5589686636,33.5560169008,33.5531790689,33.5504507705,39.7,33.5453060264,33.5428816085,33.5405507673,33.538309891,39.4,33.5340842773,33.532092992,33.5301785655,33.5283380313,40.3,33.5248673414,33.5232318077,33.5216594016,33.5201476866,41.3,33.5172970502,33.5159537115
40,37.3222222222,37.2666885758,37.2132322192,37.1617754495,42.1,37.0645642824,37.018668581,36.9744896527,36.9319632801,42.8,36.8516232522,36.8136928163,36.7771812052,36.7420353463,27.6,36.6756384469,36.6442908933,36.6141159253,36.5850696812,34.4,36.5301960601,36.5042889199,36.4793508614,36.4553456352,35.4,36.4099954107,36.3885844923,36.36797447,36.3481353857,33.6,36.3106557585,36.2929607361,36.2759276131,36.2595316306,39.7,36.2285566471,36.2139326216,36.1998556218,36.1863051859,40.1,36.1607059558,36.1486199511,36.1369860351,36.125787297,40.3,36.1046308504,36.0946423894,36.0850275564,36.0757723756,41.0,36.058287661,36.0500327119,36.0420865471,36.0344376164,41.1,36.0199873994,36.0131651087,36.0065980124,36.0002765647,41.4,35.9883342038,35.9826959316,35.9772685644,35.9720442131,37.9,35.9621744663,35.9575147244,35.9530292846,35.9487116271,39.4,35.9405547892,35.9367037522,35.9329967671,35.9294284453,37.9,35.9226872384,35.9195045545,35.916440922,35.9134918876,33.8,35.9079206271,35.9052903026,35.9027583679,35.9003211427,40.1,35.8957167825,35.8935429547,35.891450441,35.8894361997,42.4,35.8856309329,35.883834376,35.8821050211,35.8804403544,43.6,35.8772954972
41,35.4395833333,35.3913075984,35.3451391294,35.3009859429,41.1,35.218377384,35.1797574269,35.1428232551,35.1075012829,41.9,35.0414155153,35.0105200543,34.9809731994,34.9527160832,26.6,34.8998483327,34.8751323677,34.8514952699,34.8288899462,32.3,34.7865964367,34.7668239876,34.7479146183,34.7298306547,34.7,34.6959963998,34.6801786989,34.6650514505,34.650584516,37.9,34.6235175542,34.6108636002,34.5987619991,34.5871886406,38.2,34.5655354248,34.555412427,34.5457313043,34.5364727687,38.3,34.519150479,34.511052213,34.5033074414,34.4959007339,38.5,34.4820431286,34.4755646216,34.4693689055,34.4634436363,39.2,34.4523577331,34.4471750122,34.4422185203,34.4374783823,39.4,34.4286098046,34.4244636956,34.4204985669,34.4167065184,39.5,34.4096117722,34.4062949392,34.403122888,34.4000892988,37.5,34.3944135945,34.3917601714,34.3892225719,34.3867957402,38.9,34.382255251,34.3801325472,34.3781025007,34.3761610671,39.4,34.372528735,34.3708305997,34.3692065891,34.3676534675,39.9,34.3647476493,34.3633891633,34.362089976,34.3608474991,38.8,34.3585228825,34.3574361114,34.3563967786,34.3554028132,40.4,34.3535431504,34.3526737477,34.351842295,34.3510471357,41.6,34.3495594297
42,36.3229166667,36.2773577044,36.234200474,36.1933183634,41.2,36.1179060744,36.0831546559,36.050235228,36.0190512137,42.1,35.9615283054,35.9350206541,35.9099104068,35.8861238964,27.4,35.8422466314,35.8220271524,35.8028735837,35.7847297338,33.5,35.7512610787,35.7358380853,35.7212281458,35.7073883986,36.4,35.6818592123,35.6700948772,35.6589507226,35.6483940544,40.0,35.6289209279,35.6199473405,35.6114468137,35.6033944092,39.4,35.5885407177,35.5816958539,35.5752118308,35.569069626,39.2,35.5577395425,35.5525184243,35.5475725478,35.5428874032,39.5,35.5342450537,35.5302624945,35.526489884,35.5229161541,39.9,35.5163239517,35.5132861393,35.5104084713,35.5076825053,40.1,35.5026541119,35.5003369325,35.4981419078,35.4960625983,40.2,35.4922270455,35.4904595498,35.4887852311,35.4871991775,38.6,35.4842734986,35.48292529,35.4816481549,35.4804383466,40.0,35.4782067002,35.477178315,35.4762041433,35.4752813269,42.0,35.4735790739,35.4727946434,35.4720515656,35.4713476607,42.4,35.470049218,35.4694508708,35.4688840667,35.4683471429,40.4,35.467356718,35.4669003114,35.4664679652,35.4660584109,41.3,35.4653029357,35.4649547983,35.4646250137,35.4643126144,42.2,35.4637363537
43,37.9972222222,37.9509210767,37.9070553461,37.8654969288,43.2,37.7888229644,37.7534835056,37.720002883,37.6882833227,44.0,37.6297617381,37.6027888126,37.5772346482,37.5530246188,28.1,37.5083578809,37.4877707317,37.4682664553,37.4497880931,36.9,37.4156960998,37.3999829095,37.3850962244,37.3709925707,38.5,37.3449717762,37.3329786466,37.3216163489,37.310851702,37.6,37.290991269,37.2818374844,37.2731651839,37.2649490416,41.8,37.2497905192,37.2428038715,37.2361847176,37.2299137276,40.5,37.2183439495,37.2130113741,37.2079592892,37.2031729412,40.7,37.1943422808,37.19027218,37.1864161643,37.1827629729,41.4,37.1760229504,37.1729164363,37.1699733232,37.1671850162,41.6,37.1620406781,37.1596696239,37.1574232859,37.155295104,41.7,37.1513686757,37.149558963,37.1478444402,37.1462201003,41.5,37.1432232447,37.1418419772,37.1405333636,37.1392935823,43.4,37.1370062252,37.1359519695,37.1349531671,37.1340069011,41.8,37.1322610703,37.1314564072,37.1306940689,37.1299718291,39.5,37.1286393197,37.1280251586,37.1274433021,37.1268920509,41.2,37.1258750099,37.12540625,37.1249621467,37.1245414029,42.6,37.123765144,37.1234073619,37.1230683989,37.1227472653,43.6,37.1221547838
